Index,Label,Class_num,Class_lr,fd_box_counting,fd_temporal_sampling,fd_corr_sum,Img_Path,NPZ_Path
4928,680-R,680,R,0.14895570220374454,2.0177306675101043,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/680/R/S5680R03.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/680/R/S5680R03.npz
4929,680-R,680,R,0.13864724886507088,2.0027094497609914,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/680/R/S5680R06.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/680/R/S5680R06.npz
4930,680-L,680,L,0.14380171218671509,2.0255313640999137,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/680/L/S5680L08.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/680/L/S5680L08.npz
4931,680-L,680,L,0.14748343910102615,1.9549326248304566,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/680/L/S5680L00.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/680/L/S5680L00.npz
4932,680-L,680,L,0.13965416619791535,1.9340736220737877,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/680/L/S5680L05.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/680/L/S5680L05.npz
4933,680-L,680,L,0.15081734400298039,2.0593286758096956,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/680/L/S5680L03.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/680/L/S5680L03.npz
4934,680-L,680,L,0.13109172000023472,1.980957497851471,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/680/L/S5680L09.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/680/L/S5680L09.npz
4935,680-L,680,L,0.14225921448632411,1.9156352567001063,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/680/L/S5680L04.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/680/L/S5680L04.npz
4936,680-L,680,L,0.14331497582371355,1.9638525164199705,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/680/L/S5680L01.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/680/L/S5680L01.npz
4937,680-L,680,L,0.14276693353668166,2.0008558011658466,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/680/L/S5680L02.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/680/L/S5680L02.npz
4938,680-L,680,L,0.12740352707642494,1.9300230065859458,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/680/L/S5680L06.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/680/L/S5680L06.npz
4939,680-L,680,L,0.1460365918566297,1.9303229588091637,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/680/L/S5680L07.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/680/L/S5680L07.npz
4940,350-R,350,R,0.12819088716835597,1.9511717130707176,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/350/R/S5350R04.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/350/R/S5350R04.npz
4941,350-R,350,R,0.1236514975243253,1.900940242261028,2.6143968994013094e-31,/media/limalima/D/Database/CASIA-Iris-Thousand/350/R/S5350R03.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/350/R/S5350R03.npz
4942,350-R,350,R,0.1254020370108879,1.866832126388828,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/350/R/S5350R01.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/350/R/S5350R01.npz
4943,350-R,350,R,0.1283867563433915,1.8964670101127379,-2.6143968994013094e-31,/media/limalima/D/Database/CASIA-Iris-Thousand/350/R/S5350R06.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/350/R/S5350R06.npz
4944,350-R,350,R,0.14257013904906404,1.9164728746678819,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/350/R/S5350R00.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/350/R/S5350R00.npz
4945,350-R,350,R,0.12492448400208774,1.8912164710555146,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/350/R/S5350R02.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/350/R/S5350R02.npz
4946,350-R,350,R,0.1441229326654089,1.949520896433466,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/350/R/S5350R08.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/350/R/S5350R08.npz
4947,350-R,350,R,0.12417315845306638,1.9534320790951285,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/350/R/S5350R05.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/350/R/S5350R05.npz
4948,350-R,350,R,0.14934506389293664,1.879191192561999,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/350/R/S5350R07.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/350/R/S5350R07.npz
4949,350-R,350,R,0.15434481393123947,1.9121976270493635,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/350/R/S5350R09.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/350/R/S5350R09.npz
4950,350-L,350,L,0.12616737981727702,1.9054047645359353,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/350/L/S5350L01.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/350/L/S5350L01.npz
4951,350-L,350,L,0.11413014193614932,2.006920555989888,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/350/L/S5350L06.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/350/L/S5350L06.npz
4952,350-L,350,L,0.12370415229351733,1.982726286620985,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/350/L/S5350L04.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/350/L/S5350L04.npz
4953,350-L,350,L,0.1240564349581419,1.9607251330171378,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/350/L/S5350L00.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/350/L/S5350L00.npz
4954,350-L,350,L,0.11056371428079374,1.900400259017602,-2.6143968994013094e-31,/media/limalima/D/Database/CASIA-Iris-Thousand/350/L/S5350L08.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/350/L/S5350L08.npz
4955,350-L,350,L,0.12898418179442153,1.9316374129703064,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/350/L/S5350L05.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/350/L/S5350L05.npz
4956,350-L,350,L,0.13928364840515772,2.004709806309597,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/350/L/S5350L02.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/350/L/S5350L02.npz
4957,350-L,350,L,0.1084398465150689,1.99526496896115,-2.6143968994013094e-31,/media/limalima/D/Database/CASIA-Iris-Thousand/350/L/S5350L07.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/350/L/S5350L07.npz
4958,350-L,350,L,0.11312868558722054,1.8998683305808832,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/350/L/S5350L03.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/350/L/S5350L03.npz
4959,350-L,350,L,0.12279985250576332,1.9437204289238816,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/350/L/S5350L09.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/350/L/S5350L09.npz
4960,776-R,776,R,0.1421677876943511,1.9427859811450212,-2.6143968994013094e-31,/media/limalima/D/Database/CASIA-Iris-Thousand/776/R/S5776R01.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/776/R/S5776R01.npz
4961,776-R,776,R,0.1492205065741492,1.895988126170447,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/776/R/S5776R06.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/776/R/S5776R06.npz
4962,776-R,776,R,0.14719626629842003,1.898532939114335,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/776/R/S5776R05.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/776/R/S5776R05.npz
4963,776-R,776,R,0.14534875405065348,1.9524562427589154,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/776/R/S5776R08.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/776/R/S5776R08.npz
4964,776-R,776,R,0.15438728863847717,1.9477952537136958,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/776/R/S5776R02.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/776/R/S5776R02.npz
4965,776-R,776,R,0.1470232451907921,1.8733062279674177,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/776/R/S5776R03.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/776/R/S5776R03.npz
4966,776-R,776,R,0.1468598911250526,1.91601062335747,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/776/R/S5776R07.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/776/R/S5776R07.npz
4967,776-R,776,R,0.14608262793237164,1.8836171311877812,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/776/R/S5776R04.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/776/R/S5776R04.npz
4968,776-R,776,R,0.14976439793154506,1.9391150723951096,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/776/R/S5776R09.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/776/R/S5776R09.npz
4969,776-R,776,R,0.15146521318428105,1.963925310684863,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/776/R/S5776R00.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/776/R/S5776R00.npz
4970,776-L,776,L,0.13601707571538404,1.9181078897523007,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/776/L/S5776L01.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/776/L/S5776L01.npz
4971,776-L,776,L,0.1389826436049967,1.9366421020183031,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/776/L/S5776L02.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/776/L/S5776L02.npz
4972,776-L,776,L,0.13967858057647015,1.9181252823078925,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/776/L/S5776L08.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/776/L/S5776L08.npz
4973,776-L,776,L,0.1381127707396031,1.8607554127666721,-2.6143968994013094e-31,/media/limalima/D/Database/CASIA-Iris-Thousand/776/L/S5776L04.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/776/L/S5776L04.npz
4974,776-L,776,L,0.142610658468168,1.9342672784310508,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/776/L/S5776L00.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/776/L/S5776L00.npz
4975,776-L,776,L,0.13838905186334652,1.9220254057044397,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/776/L/S5776L06.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/776/L/S5776L06.npz
4976,776-L,776,L,0.1377854083170184,1.8564720704407442,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/776/L/S5776L03.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/776/L/S5776L03.npz
4977,776-L,776,L,0.14357082190842033,1.9207170519453975,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/776/L/S5776L07.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/776/L/S5776L07.npz
4978,776-L,776,L,0.13786307335093073,1.9135325463756059,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/776/L/S5776L05.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/776/L/S5776L05.npz
4979,776-L,776,L,0.14098298576243673,1.9150264589129322,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/776/L/S5776L09.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/776/L/S5776L09.npz
4980,148-R,148,R,0.13432663536570674,1.868424234004896,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/148/R/S5148R00.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/148/R/S5148R00.npz
4981,148-R,148,R,0.12983131829614897,1.913922329118592,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/148/R/S5148R01.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/148/R/S5148R01.npz
4982,148-R,148,R,0.13034803226963132,1.9064807454581076,2.6143968994013094e-31,/media/limalima/D/Database/CASIA-Iris-Thousand/148/R/S5148R02.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/148/R/S5148R02.npz
4983,148-R,148,R,0.1294386350133821,1.7877042990210041,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/148/R/S5148R04.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/148/R/S5148R04.npz
4984,148-R,148,R,0.1354787417808155,1.889050288185935,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/148/R/S5148R06.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/148/R/S5148R06.npz
4985,148-R,148,R,0.13180870091496333,1.8250439467940223,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/148/R/S5148R09.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/148/R/S5148R09.npz
4986,148-R,148,R,0.13260496798472704,1.7723727208848217,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/148/R/S5148R07.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/148/R/S5148R07.npz
4987,148-R,148,R,0.1323615599258975,1.919574600234884,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/148/R/S5148R03.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/148/R/S5148R03.npz
4988,148-R,148,R,0.12823446876049205,1.8805113216034621,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/148/R/S5148R08.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/148/R/S5148R08.npz
4989,148-R,148,R,0.1325214245648184,1.8268234613326455,-2.6143968994013094e-31,/media/limalima/D/Database/CASIA-Iris-Thousand/148/R/S5148R05.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/148/R/S5148R05.npz
4990,148-L,148,L,0.0889157766566882,1.866971407055395,2.6143968994013094e-31,/media/limalima/D/Database/CASIA-Iris-Thousand/148/L/S5148L01.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/148/L/S5148L01.npz
4991,148-L,148,L,0.09051151473198098,1.8941878763523154,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/148/L/S5148L09.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/148/L/S5148L09.npz
4992,148-L,148,L,0.08637910528932964,1.955498492986859,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/148/L/S5148L06.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/148/L/S5148L06.npz
4993,148-L,148,L,0.10372862467914648,1.900932299247135,-2.6143968994013094e-31,/media/limalima/D/Database/CASIA-Iris-Thousand/148/L/S5148L08.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/148/L/S5148L08.npz
4994,148-L,148,L,0.09734959810690631,1.9183042484566302,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/148/L/S5148L03.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/148/L/S5148L03.npz
4995,148-L,148,L,0.09056831297162414,1.8708358848718516,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/148/L/S5148L05.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/148/L/S5148L05.npz
4996,148-L,148,L,0.10412864824270834,1.9358850242108137,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/148/L/S5148L07.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/148/L/S5148L07.npz
4997,148-L,148,L,0.11372498221407074,1.9298761129783635,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/148/L/S5148L02.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/148/L/S5148L02.npz
4998,148-L,148,L,0.08426536767119465,1.885486360477048,2.6143968994013094e-31,/media/limalima/D/Database/CASIA-Iris-Thousand/148/L/S5148L00.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/148/L/S5148L00.npz
4999,148-L,148,L,0.09692769843988697,1.8333503692856499,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/148/L/S5148L04.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/148/L/S5148L04.npz
5000,274-R,274,R,0.12791087224878256,1.9306635386983775,2.6143968994013094e-31,/media/limalima/D/Database/CASIA-Iris-Thousand/274/R/S5274R09.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/274/R/S5274R09.npz
5001,274-R,274,R,0.1196535567164163,1.8506664660939158,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/274/R/S5274R04.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/274/R/S5274R04.npz
5002,274-R,274,R,0.11697719496989242,1.857349650433305,-2.6143968994013094e-31,/media/limalima/D/Database/CASIA-Iris-Thousand/274/R/S5274R06.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/274/R/S5274R06.npz
5003,274-R,274,R,0.1317846558324719,1.9392065792701454,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/274/R/S5274R03.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/274/R/S5274R03.npz
5004,274-R,274,R,0.12766880815052561,1.895871224410093,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/274/R/S5274R02.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/274/R/S5274R02.npz
5005,274-R,274,R,0.1312705248781732,1.9599128894412812,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/274/R/S5274R01.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/274/R/S5274R01.npz
5006,274-R,274,R,0.13659228901354395,1.938304851526921,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/274/R/S5274R00.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/274/R/S5274R00.npz
5007,274-R,274,R,0.12956842474687338,1.914659119779915,-2.6143968994013094e-31,/media/limalima/D/Database/CASIA-Iris-Thousand/274/R/S5274R08.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/274/R/S5274R08.npz
5008,274-R,274,R,0.14447905960442428,1.9686320252648195,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/274/R/S5274R07.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/274/R/S5274R07.npz
5009,274-R,274,R,0.12065748966340024,1.9381765866004221,-2.6143968994013094e-31,/media/limalima/D/Database/CASIA-Iris-Thousand/274/R/S5274R05.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/274/R/S5274R05.npz
5010,274-L,274,L,0.13593043983124636,1.971985313428562,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/274/L/S5274L07.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/274/L/S5274L07.npz
5011,274-L,274,L,0.13947746877648487,1.934038858991645,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/274/L/S5274L02.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/274/L/S5274L02.npz
5012,274-L,274,L,0.1541194247437437,1.96538154599288,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/274/L/S5274L06.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/274/L/S5274L06.npz
5013,274-L,274,L,0.13474941370995994,1.9253689481862248,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/274/L/S5274L08.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/274/L/S5274L08.npz
5014,274-L,274,L,0.14073257116840968,1.8982256912609432,2.6143968994013094e-31,/media/limalima/D/Database/CASIA-Iris-Thousand/274/L/S5274L00.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/274/L/S5274L00.npz
5015,274-L,274,L,0.14742425630026418,1.9330195206415224,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/274/L/S5274L04.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/274/L/S5274L04.npz
5016,274-L,274,L,0.1417494926871375,1.9027882050048022,2.6143968994013094e-31,/media/limalima/D/Database/CASIA-Iris-Thousand/274/L/S5274L05.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/274/L/S5274L05.npz
5017,274-L,274,L,0.1321679721776671,1.9598210792426503,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/274/L/S5274L09.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/274/L/S5274L09.npz
5018,274-L,274,L,0.13151215041123848,1.9390616083381604,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/274/L/S5274L03.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/274/L/S5274L03.npz
5019,274-L,274,L,0.13861749597757966,1.9101708194183167,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/274/L/S5274L01.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/274/L/S5274L01.npz
5020,901-R,901,R,0.13578274116760117,1.870197662603882,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/901/R/S5901R04.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/901/R/S5901R04.npz
5021,901-R,901,R,0.1302903802265118,1.9794076767240505,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/901/R/S5901R05.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/901/R/S5901R05.npz
5022,901-R,901,R,0.13710516370733106,1.8929373665319975,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/901/R/S5901R01.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/901/R/S5901R01.npz
5023,901-R,901,R,0.1255048538997634,1.9652024188087558,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/901/R/S5901R08.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/901/R/S5901R08.npz
5024,901-R,901,R,0.13328617968928183,1.973325529034938,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/901/R/S5901R02.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/901/R/S5901R02.npz
5025,901-R,901,R,0.13522542878883395,1.9017976008613877,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/901/R/S5901R06.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/901/R/S5901R06.npz
5026,901-R,901,R,0.1291084790647328,1.978910378645623,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/901/R/S5901R09.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/901/R/S5901R09.npz
5027,901-R,901,R,0.13313171292364323,1.8902429689047748,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/901/R/S5901R00.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/901/R/S5901R00.npz
5028,901-R,901,R,0.12649311103825564,1.9074293429439668,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/901/R/S5901R07.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/901/R/S5901R07.npz
5029,901-R,901,R,0.13873710549699428,1.886847536654926,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/901/R/S5901R03.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/901/R/S5901R03.npz
5030,901-L,901,L,0.13692996204026828,1.989031247451474,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/901/L/S5901L02.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/901/L/S5901L02.npz
5031,901-L,901,L,0.14024238293664973,1.929122806409922,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/901/L/S5901L03.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/901/L/S5901L03.npz
5032,901-L,901,L,0.1311224955668725,1.9144416949258602,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/901/L/S5901L06.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/901/L/S5901L06.npz
5033,901-L,901,L,0.1364846401297147,1.9189848808597878,2.6143968994013094e-31,/media/limalima/D/Database/CASIA-Iris-Thousand/901/L/S5901L07.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/901/L/S5901L07.npz
5034,901-L,901,L,0.13398236532864735,1.9026517685942443,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/901/L/S5901L01.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/901/L/S5901L01.npz
5035,901-L,901,L,0.12597978334311902,1.8502153174323475,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/901/L/S5901L04.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/901/L/S5901L04.npz
5036,901-L,901,L,0.12549822471479416,1.934210661056159,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/901/L/S5901L05.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/901/L/S5901L05.npz
5037,901-L,901,L,0.13384127589073702,1.9326201276939652,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/901/L/S5901L08.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/901/L/S5901L08.npz
5038,901-L,901,L,0.13176634896231884,1.9058545758752332,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/901/L/S5901L09.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/901/L/S5901L09.npz
5039,901-L,901,L,0.13269969801024284,1.880265501093823,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/901/L/S5901L00.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/901/L/S5901L00.npz
5040,404-R,404,R,0.14883111958201908,2.0018759825306174,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/404/R/S5404R01.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/404/R/S5404R01.npz
5041,404-R,404,R,0.15136139661051123,1.9579296516826754,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/404/R/S5404R05.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/404/R/S5404R05.npz
5042,404-R,404,R,0.14704108439921634,2.015594111670773,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/404/R/S5404R02.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/404/R/S5404R02.npz
5043,404-R,404,R,0.14107139394632018,2.004975045550971,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/404/R/S5404R00.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/404/R/S5404R00.npz
5044,404-R,404,R,0.1366736289407429,1.846521938988465,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/404/R/S5404R07.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/404/R/S5404R07.npz
5045,404-R,404,R,0.14018614113109873,1.8723590112605897,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/404/R/S5404R08.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/404/R/S5404R08.npz
5046,404-R,404,R,0.15117500084541166,1.9295956102713439,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/404/R/S5404R03.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/404/R/S5404R03.npz
5047,404-R,404,R,0.14341300520326503,1.9351329976967375,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/404/R/S5404R06.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/404/R/S5404R06.npz
5048,404-R,404,R,0.15247611429941327,2.0701762822522323,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/404/R/S5404R04.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/404/R/S5404R04.npz
5049,404-R,404,R,0.13331866962755742,1.9269611695373097,-2.6143968994013094e-31,/media/limalima/D/Database/CASIA-Iris-Thousand/404/R/S5404R09.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/404/R/S5404R09.npz
5050,404-L,404,L,0.12794343595369026,1.935615057594885,0.0,/media/limalima/D/Database/CASIA-Iris-Thousand/404/L/S5404L09.jpg,/media/limalima/D/Database/CASIA-Iris-Thousand/404/L/S5404L09.npz
